Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Study_Efficiency,High_Support,Family_Education_Support,Exam_Score
23,89,1,2,0,88,0,1,0,2,1,0,2,2,0.2584269662921348,0,0,70.168461
22,65,2,1,1,88,1,2,2,2,2,0,0,2,0.247191011235955,0,0,66.062519
16,74,2,1,1,87,2,0,1,1,2,0,0,2,0.1818181818181818,0,0,65.395392
23,87,0,0,0,56,2,1,2,0,2,0,2,1,0.4035087719298245,0,1,70.111094
26,88,1,1,0,67,1,0,1,1,2,0,1,0,0.3823529411764705,0,0,69.110357
22,76,2,2,0,82,0,0,2,0,1,0,1,2,0.2650602409638554,0,0,66.36262
17,96,0,2,1,60,1,0,1,2,1,1,0,2,0.2786885245901639,0,0,67.698654
22,90,2,1,1,72,2,0,1,2,1,0,0,2,0.3013698630136986,0,0,68.750593
14,81,2,2,1,58,0,3,1,0,0,0,2,1,0.2372881355932203,0,0,64.978506
34,74,0,1,1,76,2,2,1,0,2,0,0,2,0.4415584415584415,0,0,71.872032
18,83,0,2,0,80,0,1,0,0,2,0,0,2,0.2222222222222222,0,0,68.385759
12,76,2,1,1,51,2,0,1,2,1,0,1,2,0.2307692307692307,0,0,62.118035
24,71,2,2,1,96,2,2,1,2,0,0,1,2,0.2474226804123711,0,0,66.908282
13,89,0,0,0,59,1,0,1,0,1,0,2,1,0.2166666666666666,0,1,67.012796
9,89,1,0,1,91,2,1,0,1,1,0,2,2,0.0978260869565217,0,0,67.443396
27,73,1,2,0,91,2,2,0,2,1,0,0,0,0.2934782608695652,0,0,67.293086
19,67,2,1,0,61,0,1,2,2,1,0,0,1,0.3064516129032258,0,0,62.390314
13,93,1,2,0,96,0,2,0,2,0,0,1,2,0.134020618556701,0,0,68.390357
14,94,1,2,1,76,2,0,1,1,1,0,1,2,0.1818181818181818,0,0,67.834069
23,78,0,0,0,80,2,0,1,2,1,0,1,2,0.2839506172839506,0,0,67.564814
29,76,2,0,1,93,1,0,2,0,2,0,0,1,0.3085106382978723,0,0,69.884671
39,95,2,0,1,54,0,2,2,2,2,0,1,1,0.7090909090909091,1,0,76.096588
11,92,0,2,1,82,0,4,2,2,0,0,2,2,0.1325301204819277,0,1,69.510367
7,94,2,1,1,57,0,2,2,2,0,0,2,2,0.1206896551724138,0,0,65.147493
22,82,0,2,0,68,0,2,1,2,1,0,2,2,0.3188405797101449,0,1,69.153118
7,75,2,0,1,76,2,0,2,1,2,0,0,1,0.0909090909090909,0,0,62.131436
16,81,0,2,1,66,2,3,0,0,2,0,1,2,0.2388059701492537,0,0,67.938284
19,69,2,2,1,55,1,1,1,2,2,0,0,2,0.3392857142857143,0,0,63.773726
23,82,1,2,1,86,2,0,0,2,1,0,1,2,0.264367816091954,0,0,68.418736
19,75,2,0,1,83,0,2,0,2,1,0,1,2,0.2261904761904762,1,0,67.800113
18,84,0,0,0,94,2,3,0,2,1,0,1,2,0.1894736842105263,1,0,70.121095
14,62,2,0,1,63,2,2,1,2,2,0,0,1,0.21875,1,0,62.295235
19,70,0,1,0,66,2,1,0,1,1,0,0,1,0.2835820895522388,0,0,64.114581
26,61,1,0,1,91,2,0,0,0,2,0,0,2,0.2826086956521739,0,0,66.893543
28,89,1,0,1,79,0,0,1,2,2,0,0,1,0.35,0,0,71.656301
22,78,2,2,1,96,2,0,1,2,1,0,1,1,0.2268041237113402,0,0,66.884003
18,61,2,1,1,91,0,3,2,0,2,0,0,1,0.1956521739130435,0,0,64.916017
18,96,0,2,1,65,1,3,2,2,2,0,0,1,0.2727272727272727,0,0,70.31615
21,87,1,1,1,82,2,0,2,0,1,0,2,2,0.253012048192771,0,0,69.247441
23,81,0,1,1,94,0,1,2,0,1,0,0,2,0.2421052631578947,0,0,70.23609
15,77,0,2,1,65,1,2,1,2,2,1,2,2,0.2272727272727272,0,1,66.116704
15,64,0,2,0,78,2,2,1,2,2,0,1,1,0.189873417721519,0,0,62.760231
14,86,1,1,1,90,1,0,1,2,1,0,1,2,0.1538461538461538,0,0,67.197161
20,75,1,2,0,76,2,3,0,0,0,0,0,2,0.2597402597402597,0,0,66.312051
24,80,2,0,0,66,0,1,2,2,1,0,0,1,0.3582089552238806,0,0,66.946888
30,64,2,2,0,86,1,1,2,2,2,0,2,0,0.3448275862068966,0,0,65.899614
19,97,0,2,1,60,0,3,2,2,0,0,2,1,0.3114754098360656,0,1,70.780533
20,70,2,2,0,70,2,0,1,2,1,0,2,2,0.2816901408450704,0,0,63.383195
13,98,0,1,1,81,2,1,2,1,0,0,2,2,0.1585365853658536,0,1,70.079066
24,84,1,0,1,93,0,2,1,2,1,0,1,2,0.2553191489361702,1,0,71.754192
22,71,0,2,1,63,2,2,2,0,0,0,1,1,0.34375,0,0,65.3377
14,89,2,2,1,59,0,1,1,2,1,0,0,2,0.2333333333333333,0,0,66.082504
19,71,2,2,0,57,2,2,2,0,2,0,1,1,0.3275862068965517,0,0,63.909828
11,84,0,2,1,76,0,3,1,0,0,0,1,1,0.1428571428571428,0,0,66.274899
10,85,1,1,1,53,0,1,1,2,1,1,1,1,0.1851851851851851,0,0,63.250007
17,83,2,2,1,89,0,0,1,2,2,0,2,2,0.1888888888888888,0,0,67.510994
15,77,1,2,1,95,1,4,1,2,2,0,1,1,0.15625,0,0,67.507171
27,91,1,0,1,82,2,0,1,1,1,0,1,0,0.3253012048192771,0,0,70.890827
19,87,2,2,1,75,2,2,1,1,0,0,1,1,0.25,0,0,67.355171
19,90,0,0,0,85,2,2,2,2,1,0,0,2,0.2209302325581395,1,0,70.357202
29,97,0,2,0,86,2,0,2,2,2,0,0,2,0.3333333333333333,0,0,73.074101
21,83,2,0,1,61,0,2,1,0,2,0,2,2,0.3387096774193548,1,0,69.856269
27,74,2,2,1,74,2,2,2,0,1,0,0,0,0.36,0,0,67.130856
21,97,2,1,0,99,2,1,0,2,0,0,2,2,0.21,0,0,70.81454
17,76,2,0,0,71,2,0,2,0,1,0,2,2,0.2361111111111111,0,0,64.704102
20,83,2,2,1,68,0,1,2,2,2,0,1,2,0.2898550724637681,0,0,67.561085
23,100,0,1,1,69,1,0,1,0,2,0,2,2,0.3285714285714285,0,1,73.893672
10,75,2,0,1,90,2,2,1,2,2,0,2,1,0.1098901098901098,1,0,65.274089
26,67,2,1,1,71,0,3,1,2,1,0,2,2,0.3611111111111111,0,0,67.131333
16,95,0,1,1,86,2,0,1,0,1,0,1,2,0.1839080459770115,0,0,70.026838
14,97,2,1,0,72,0,1,1,1,1,0,1,2,0.1917808219178082,0,0,68.33606
18,92,0,2,1,70,2,1,1,2,1,0,1,1,0.2535211267605634,0,0,68.37908
26,88,1,0,0,81,2,1,0,2,2,0,1,2,0.3170731707317073,0,0,71.180667
28,61,1,2,1,80,1,2,2,2,2,0,2,2,0.345679012345679,0,0,66.809808
8,87,0,0,0,97,1,2,1,2,2,0,1,2,0.0816326530612244,1,0,68.175488
16,82,2,0,1,69,2,2,1,2,2,0,0,2,0.2285714285714285,1,0,67.611793
10,71,2,1,0,53,1,4,0,2,2,0,1,2,0.1851851851851851,0,0,62.642782
20,67,2,0,0,53,0,1,1,2,2,0,2,2,0.3703703703703703,0,0,63.896939
21,99,2,0,0,51,0,2,2,1,1,0,2,2,0.4038461538461538,1,0,71.09592
22,79,2,2,1,98,0,0,0,2,1,0,1,2,0.2222222222222222,0,0,68.121627
23,81,0,0,0,91,1,0,0,0,2,1,1,2,0.25,0,0,69.198887
13,67,1,2,1,90,2,2,1,2,0,0,1,2,0.1428571428571428,0,0,63.060527
22,91,2,1,1,76,2,1,1,0,1,0,0,1,0.2857142857142857,0,0,69.601377
20,65,0,2,1,71,1,2,1,2,1,1,0,2,0.2777777777777778,0,0,63.860917
12,92,0,1,1,89,2,1,2,0,1,0,2,1,0.1333333333333333,0,1,69.32323
26,92,1,2,1,98,2,2,2,2,1,0,2,1,0.2626262626262626,0,0,72.097983
11,89,1,0,0,69,1,1,1,1,1,0,1,2,0.1571428571428571,0,0,66.224669
17,85,0,0,1,66,2,0,2,0,1,0,0,1,0.2537313432835821,0,0,66.937066
11,77,1,1,1,92,1,0,1,2,1,0,1,2,0.1182795698924731,0,0,64.672792
23,73,1,0,0,60,0,1,2,2,2,0,2,2,0.3770491803278688,0,0,66.521567
25,69,0,2,0,76,2,1,0,2,2,0,1,2,0.3246753246753247,0,0,66.674447
25,89,2,2,1,81,0,3,2,2,0,0,0,2,0.3048780487804878,0,0,70.583162
23,62,0,0,1,67,1,1,1,2,0,0,2,1,0.3382352941176471,0,1,64.996232
25,92,0,2,0,93,0,3,0,2,1,0,1,2,0.2659574468085106,0,0,72.76846
23,92,1,2,0,54,2,0,0,1,2,0,2,2,0.4181818181818181,0,0,69.148234
18,61,0,1,1,71,1,3,0,0,1,0,0,2,0.25,0,0,64.664592
21,69,2,2,0,66,0,1,2,2,1,0,1,0,0.3134328358208955,0,0,62.908708
28,99,0,1,0,100,2,6,2,2,1,0,1,1,0.2772277227722772,0,0,75.92888
13,74,0,0,1,61,2,2,1,2,2,0,1,1,0.2096774193548387,1,0,65.088291
17,84,1,0,0,85,0,0,2,2,2,0,0,1,0.1976744186046511,0,0,67.10971
20,66,1,2,1,83,2,2,1,2,1,0,0,2,0.238095238095238,0,0,64.941778
13,82,2,0,0,73,1,4,1,2,0,0,1,2,0.1756756756756756,1,0,66.436815
22,86,2,1,0,85,2,1,2,2,0,0,2,2,0.2558139534883721,0,0,67.955329
18,96,0,2,0,56,1,2,2,2,1,0,0,2,0.3157894736842105,0,0,68.804721
22,67,0,0,0,58,2,2,0,1,1,0,2,2,0.3728813559322034,1,1,66.957786
9,77,1,1,0,80,2,3,2,2,2,1,1,2,0.1111111111111111,0,0,63.626816
24,72,0,0,0,78,0,0,1,0,0,0,1,2,0.3037974683544304,0,0,66.862202
19,80,1,2,1,63,0,1,2,2,1,0,0,2,0.296875,0,0,66.202916
28,85,2,0,1,98,2,2,1,0,2,1,1,2,0.2828282828282828,1,0,72.830869
21,99,2,1,1,59,1,1,0,0,0,0,0,1,0.35,0,0,69.853086
23,88,2,2,0,70,2,2,2,0,1,0,1,2,0.323943661971831,0,0,68.998078
18,69,0,0,1,54,1,1,0,0,1,0,1,2,0.3272727272727272,0,0,64.914076
19,72,2,1,1,58,2,0,2,1,1,0,1,2,0.3220338983050847,0,0,63.850837
21,89,2,1,1,80,2,0,2,1,1,0,2,1,0.2592592592592592,0,0,68.451688
16,87,0,2,0,53,0,3,2,0,1,0,0,2,0.2962962962962963,0,0,67.397317
24,60,2,2,1,68,2,0,2,1,1,0,2,2,0.3478260869565217,0,0,63.181375
6,69,0,2,1,94,2,1,2,2,1,0,2,2,0.0631578947368421,0,1,63.038871
30,80,0,0,0,80,2,0,1,2,2,0,2,2,0.3703703703703703,0,1,71.513899
32,68,2,1,0,97,0,1,1,2,2,0,1,2,0.3265306122448979,0,0,69.264331
14,89,2,1,0,96,1,2,1,0,1,0,0,1,0.1443298969072164,0,0,67.979043
22,97,2,0,1,54,2,1,1,0,2,0,2,2,0.4,0,0,71.218994
18,61,2,2,1,96,2,0,2,2,0,0,1,2,0.1855670103092783,0,0,62.21866
15,96,2,0,1,59,0,2,2,0,1,0,1,2,0.25,1,0,69.847482
21,88,2,1,0,75,0,1,2,0,1,0,2,1,0.2763157894736842,0,0,68.43934
16,83,2,2,1,60,2,0,0,2,2,0,0,1,0.2622950819672131,0,0,64.922521
32,84,1,2,1,64,2,1,1,0,2,0,0,2,0.4923076923076923,0,0,71.640688
25,85,2,2,0,58,2,2,2,0,1,0,0,2,0.423728813559322,0,0,68.369792
23,92,2,0,0,52,0,1,0,2,2,0,1,2,0.4339622641509434,0,0,69.744371
23,100,1,2,1,93,2,4,1,2,1,0,2,1,0.2446808510638297,0,0,73.596146
10,85,2,2,1,64,1,1,2,2,0,0,0,2,0.1538461538461538,0,0,63.552585
26,74,2,1,1,96,2,2,2,0,1,0,1,2,0.268041237113402,0,0,69.252713
15,76,0,0,0,53,2,1,1,2,1,0,0,2,0.2777777777777778,0,0,63.914107
8,100,0,0,1,71,2,0,1,0,2,0,2,2,0.1111111111111111,0,1,69.780713
14,88,2,2,0,67,2,2,0,1,1,0,2,0,0.2058823529411764,0,0,65.362998
17,72,2,2,0,61,2,1,2,2,1,0,2,1,0.2741935483870967,0,0,62.316867
24,62,1,2,0,95,2,1,0,1,2,0,0,0,0.25,0,0,64.795573
19,77,0,1,0,97,1,4,1,2,0,0,1,2,0.1938775510204081,0,0,68.233132
44,68,0,1,0,75,1,3,2,0,0,0,1,1,0.5789473684210527,0,0,71.954547
11,100,2,2,1,54,1,1,1,2,0,0,2,2,0.2,0,0,66.583831
12,71,2,1,0,100,2,2,0,2,1,1,0,2,0.1188118811881188,0,0,63.192681
24,81,2,1,0,61,2,1,1,1,2,0,0,2,0.3870967741935484,0,0,67.666613
21,83,2,2,1,75,0,1,1,0,1,0,1,0,0.2763157894736842,0,0,67.319584
27,63,0,0,1,92,2,0,1,2,1,0,0,2,0.2903225806451613,0,0,66.849408
16,62,2,0,0,92,2,0,2,2,2,0,1,2,0.1720430107526881,0,0,62.689095
17,77,0,2,1,77,1,0,2,2,2,0,1,2,0.2179487179487179,0,0,66.075775
26,90,0,0,1,53,2,1,1,2,1,0,1,0,0.4814814814814814,0,0,69.667461
16,67,2,2,0,95,1,2,2,2,1,1,1,2,0.1666666666666666,0,0,62.964666
24,92,1,0,1,71,1,2,1,0,2,0,1,2,0.3333333333333333,1,0,73.101581
16,98,0,1,1,52,2,3,1,0,1,0,0,1,0.3018867924528302,0,0,69.724409
17,67,2,2,1,84,0,1,0,0,1,0,2,1,0.2,0,0,64.14007
29,74,0,2,0,68,2,0,2,0,2,0,1,2,0.4202898550724637,0,0,68.242201
16,96,0,2,1,97,2,0,2,0,1,0,0,2,0.1632653061224489,0,0,70.310705
16,61,0,2,0,54,1,1,1,2,1,0,1,2,0.2909090909090909,0,0,60.946003
28,86,1,2,0,85,2,6,1,0,1,0,1,2,0.3255813953488372,0,0,73.038781
17,92,2,1,1,90,0,1,0,1,0,0,1,2,0.1868131868131868,0,0,69.322484
18,85,1,2,1,89,2,1,0,2,2,0,1,2,0.2,0,0,68.719545
12,96,0,0,0,88,0,0,2,2,2,0,0,1,0.1348314606741573,0,0,68.587742
17,68,2,2,0,70,2,2,2,2,2,0,1,2,0.2394366197183098,0,0,63.342159
12,74,1,2,0,54,2,2,2,2,2,0,2,1,0.2181818181818181,0,0,62.243261
20,80,1,0,0,81,2,3,2,2,0,0,2,2,0.2439024390243902,1,0,68.162142
24,95,0,0,1,78,2,2,1,0,0,0,2,0,0.3037974683544304,1,1,73.244399
25,97,2,2,1,77,1,1,1,0,2,0,2,2,0.3205128205128205,0,0,72.728957
14,78,0,2,1,76,2,0,0,2,0,1,0,2,0.1818181818181818,0,0,63.491829
21,79,2,1,0,73,2,1,1,1,1,0,1,2,0.2837837837837837,0,0,66.508517
25,70,2,2,1,79,1,3,0,2,1,0,1,2,0.3125,0,0,67.408085
28,92,1,2,0,69,2,4,1,2,1,0,1,1,0.4,0,0,71.606946
29,91,2,0,0,54,1,2,1,2,1,0,2,1,0.5272727272727272,1,0,71.247866
20,71,1,2,0,72,2,4,2,2,2,0,2,1,0.273972602739726,0,0,65.758951
27,78,0,0,0,85,2,0,0,2,2,0,0,2,0.313953488372093,0,0,69.528615
22,78,0,0,0,92,1,1,0,0,2,0,1,1,0.2365591397849462,0,0,69.161345
18,72,2,2,0,71,1,2,0,2,2,0,2,2,0.25,0,0,64.961649
24,75,0,0,1,51,0,1,2,0,0,0,1,2,0.4615384615384615,0,0,67.154303
12,95,1,2,1,82,0,2,1,2,0,0,1,1,0.144578313253012,0,0,67.749272
25,62,0,2,0,71,2,0,1,0,2,0,1,1,0.3472222222222222,0,0,64.492197
26,90,2,2,0,65,0,3,2,0,2,0,1,2,0.3939393939393939,0,0,71.341841
13,87,1,2,0,54,1,2,1,2,2,0,1,1,0.2363636363636363,0,0,65.328375
17,71,1,0,1,78,1,0,2,2,2,0,0,2,0.2151898734177215,0,0,65.081924
9,86,0,2,0,86,2,1,1,0,1,0,1,2,0.1034482758620689,0,0,65.816721
28,61,0,2,1,92,1,1,2,0,1,0,0,2,0.3010752688172043,0,0,67.131655
30,94,2,1,0,52,1,3,0,2,1,0,2,1,0.5660377358490566,0,0,71.730529
16,73,2,1,1,71,2,2,0,0,2,0,0,2,0.2222222222222222,0,0,65.639613
22,83,2,2,1,60,1,4,2,2,1,0,2,1,0.360655737704918,0,0,68.013939
23,76,2,2,0,66,2,2,2,2,1,0,0,2,0.3432835820895522,0,0,65.870657
27,72,0,0,1,53,2,3,2,1,1,0,1,0,0.5,1,0,68.030334
26,79,0,1,0,66,2,1,0,2,2,1,1,1,0.3880597014925373,0,0,67.468834
26,98,2,1,1,97,2,2,1,2,1,1,2,1,0.2653061224489796,0,0,72.463001
28,87,2,2,1,70,2,2,1,2,1,0,2,2,0.3943661971830985,0,0,70.547521
26,68,2,2,0,63,2,2,1,0,2,0,1,2,0.40625,0,0,66.24194
24,60,1,2,1,92,1,3,2,2,2,0,0,2,0.2580645161290322,0,0,66.365137
27,79,2,1,0,65,1,0,2,2,0,0,0,2,0.4090909090909091,0,0,66.621602
13,93,1,1,1,53,0,1,2,1,2,0,2,2,0.2407407407407407,0,0,67.747999
14,76,2,2,0,85,0,3,1,2,1,0,0,2,0.1627906976744186,0,0,65.135194
19,91,2,0,0,57,1,3,0,0,0,0,1,1,0.3275862068965517,1,0,68.871512
18,99,2,0,1,54,1,0,2,2,2,0,2,1,0.3272727272727272,0,0,69.055135
14,60,0,2,0,50,2,2,2,2,1,0,0,2,0.2745098039215686,0,0,60.048875
32,84,1,2,1,96,2,1,1,2,2,0,1,2,0.3298969072164948,0,0,72.714091
11,98,2,2,1,82,1,1,2,2,2,0,2,0,0.1325301204819277,0,0,67.603375
17,69,0,0,1,96,2,2,1,2,0,0,0,0,0.1752577319587628,1,0,65.437427
13,79,2,0,0,70,0,4,1,2,2,1,1,2,0.1830985915492957,1,0,66.090881
19,63,2,0,1,56,2,2,1,2,2,0,1,2,0.3333333333333333,1,0,64.18359
21,80,2,2,1,79,1,2,2,0,2,0,0,2,0.2625,0,0,68.489913
22,90,1,0,0,99,2,1,1,1,2,0,0,2,0.22,0,0,71.397326
15,84,1,2,1,92,2,3,2,2,2,0,0,2,0.1612903225806451,0,0,68.399954
20,64,2,2,0,81,2,0,0,0,2,0,1,1,0.2439024390243902,0,0,63.328402
19,64,0,2,0,57,1,0,2,0,1,0,1,2,0.3275862068965517,0,0,62.484412
9,61,1,0,1,53,2,0,2,2,2,1,2,0,0.1666666666666666,0,0,57.714929
17,99,2,2,1,62,2,3,2,2,1,0,1,2,0.2698412698412698,0,0,69.597461
14,95,2,2,1,51,2,5,2,2,2,0,0,2,0.2692307692307692,0,0,68.746194
28,69,2,0,0,99,1,0,0,2,0,0,1,1,0.28,0,0,66.704368
24,72,2,2,0,75,2,3,0,2,1,0,0,2,0.3157894736842105,0,0,66.488723
13,78,2,0,1,96,0,2,1,2,1,0,0,1,0.134020618556701,1,0,66.694335
19,72,0,2,1,76,2,1,2,0,2,0,1,1,0.2467532467532467,0,0,65.901219
15,79,1,2,1,79,2,2,1,2,1,0,0,1,0.1875,0,0,65.402451
24,94,0,1,1,80,0,1,1,2,1,0,1,2,0.2962962962962963,0,0,72.097723
14,64,2,2,1,85,2,0,2,2,1,0,1,2,0.1627906976744186,0,0,61.629495
22,63,0,0,1,53,0,3,1,0,0,0,1,2,0.4074074074074074,1,0,65.894248
11,71,1,2,1,55,2,1,1,2,0,0,0,2,0.1964285714285714,0,0,60.944986
19,83,0,1,0,69,2,5,2,2,2,0,2,0,0.2714285714285714,0,1,69.275278
11,87,1,2,0,57,0,0,1,2,0,0,1,1,0.1896551724137931,0,0,63.101744
24,93,0,2,1,88,1,1,2,0,0,0,1,1,0.2696629213483146,0,0,71.198611
24,93,2,2,1,96,2,5,0,2,0,0,2,2,0.2474226804123711,0,0,72.801102
17,68,2,0,1,71,2,1,2,0,1,0,1,2,0.2361111111111111,0,0,64.085226
20,93,2,2,1,50,2,1,0,0,2,0,0,2,0.392156862745098,0,0,69.051262
18,68,2,0,1,83,1,1,1,2,2,0,0,2,0.2142857142857142,0,0,65.232315
22,65,2,2,1,81,0,5,2,2,2,0,0,0,0.2682926829268293,0,0,65.96786
18,79,2,0,1,86,2,3,1,1,1,0,0,2,0.2068965517241379,1,0,68.619772
22,76,1,0,0,65,1,0,2,0,1,0,1,0,0.3333333333333333,0,0,65.36697
21,80,2,2,1,55,0,1,0,0,0,0,2,1,0.375,0,0,65.940321
27,94,2,1,0,86,2,2,2,2,1,0,1,2,0.3103448275862069,0,0,71.910352
25,63,0,1,1,63,2,0,2,0,2,1,2,2,0.390625,0,1,65.767057
17,73,2,0,1,62,1,2,1,2,0,0,0,0,0.2698412698412698,1,0,63.933995
31,94,1,2,0,92,1,1,0,1,1,0,1,2,0.3333333333333333,0,0,73.62841
16,66,1,2,1,52,2,1,2,1,0,1,1,2,0.3018867924528302,0,0,60.675662
29,68,2,1,0,70,1,0,2,2,0,0,2,2,0.4084507042253521,0,0,65.3995
27,62,0,2,0,53,1,1,2,2,2,0,1,1,0.5,0,0,64.295927
26,69,0,0,0,95,1,0,2,2,0,0,2,2,0.2708333333333333,0,1,67.927845
23,65,0,2,1,74,2,2,2,0,1,0,0,1,0.3066666666666666,0,0,65.412307
25,82,0,2,0,72,0,0,0,2,2,0,0,2,0.3424657534246575,0,0,68.868475
18,72,0,0,1,95,2,1,2,2,0,0,1,1,0.1875,0,0,65.631868
24,68,0,2,1,95,1,3,2,2,2,0,1,1,0.25,0,0,68.065128
27,70,2,2,0,99,0,2,1,2,1,0,1,2,0.27,0,0,67.978531
20,91,0,2,0,91,2,3,0,0,1,0,1,2,0.217391304347826,0,0,71.208902
33,86,2,2,0,69,2,0,2,2,1,0,0,2,0.4714285714285714,0,0,69.99264
10,76,2,1,0,68,2,1,0,1,1,0,0,2,0.144927536231884,0,0,62.531669
30,88,2,2,0,91,2,3,2,1,2,0,1,2,0.3260869565217391,0,0,72.747827
27,92,0,2,1,99,1,4,1,1,2,0,1,2,0.27,0,0,75.15874
20,64,0,1,0,95,2,4,2,2,1,0,1,2,0.2083333333333333,0,0,66.075295
22,63,1,1,0,83,2,3,2,2,0,0,0,2,0.2619047619047619,0,0,64.41473
24,60,1,2,0,62,0,4,1,0,0,0,1,2,0.3809523809523809,0,0,64.570465
13,70,2,0,1,78,2,0,1,2,0,1,1,2,0.1645569620253164,0,0,61.526875
18,78,0,1,1,85,0,3,1,1,0,0,0,2,0.2093023255813953,0,0,68.007551
20,61,0,2,1,80,2,1,1,0,2,0,1,2,0.2469135802469135,0,0,64.813888
15,69,0,1,0,79,1,1,2,2,2,0,1,1,0.1875,0,0,63.690401
14,100,2,1,0,76,1,1,2,2,1,0,2,2,0.1818181818181818,0,0,68.674417
20,61,2,1,1,70,1,1,2,2,2,0,1,1,0.2816901408450704,0,0,62.95123
19,74,2,2,1,76,0,5,2,0,1,1,0,2,0.2467532467532467,0,0,66.739694
22,67,1,2,1,71,1,1,2,0,1,0,0,1,0.3055555555555556,0,0,64.727608
21,75,1,2,1,91,2,2,1,1,1,0,1,2,0.2282608695652173,0,0,67.735191
15,87,1,2,0,54,2,1,2,2,1,0,1,1,0.2727272727272727,0,0,64.657275
24,63,0,2,0,59,1,1,1,2,1,1,1,2,0.4,0,0,63.109123
18,68,0,0,0,82,1,0,2,0,2,0,1,2,0.216867469879518,0,0,65.31851
19,69,2,2,1,96,2,0,0,0,2,0,1,1,0.1958762886597938,0,0,65.39724
5,92,2,2,1,52,2,2,0,2,1,1,0,1,0.0943396226415094,0,0,62.595998
10,97,1,0,0,72,0,0,1,2,1,0,2,1,0.136986301369863,0,0,66.746666
22,82,0,1,0,66,2,1,1,0,0,0,1,1,0.3283582089552239,0,0,67.030722
23,97,2,0,1,60,2,1,2,0,1,0,0,2,0.3770491803278688,0,0,70.974082
16,64,0,1,1,65,2,3,2,0,2,0,2,1,0.2424242424242424,0,1,65.115534
27,64,0,1,1,58,2,2,0,0,1,0,2,0,0.4576271186440678,0,1,66.812349
30,94,1,2,1,88,1,2,1,2,1,1,0,2,0.3370786516853932,0,0,72.924194
22,70,2,2,0,91,2,2,2,2,2,0,1,2,0.2391304347826087,0,0,66.22783
31,93,0,2,0,80,2,3,2,2,1,0,1,2,0.382716049382716,0,0,73.453088
21,92,0,1,0,62,2,1,2,1,2,0,1,2,0.3333333333333333,0,0,69.696756
21,95,1,2,0,78,0,2,1,0,1,1,1,2,0.2658227848101265,0,0,70.202096
20,85,2,1,0,81,1,1,0,0,2,0,0,2,0.2439024390243902,0,0,68.794264
19,97,0,0,0,78,1,0,2,1,0,0,0,1,0.240506329113924,0,0,69.287142
17,97,2,1,0,73,0,1,2,0,1,0,0,2,0.2297297297297297,0,0,69.298156
21,95,0,2,1,66,0,1,2,0,2,0,0,2,0.3134328358208955,0,0,71.280966
15,85,1,2,1,89,0,0,2,2,0,0,0,1,0.1666666666666666,0,0,65.900012
21,97,1,1,0,78,2,0,0,2,1,0,2,2,0.2658227848101265,0,0,70.191275
19,98,2,1,1,96,2,2,1,2,0,0,1,1,0.1958762886597938,0,0,70.654154
23,67,1,1,0,98,2,2,1,0,0,0,0,2,0.2323232323232323,0,0,66.420395
23,65,2,0,1,58,1,1,1,2,1,1,0,1,0.3898305084745763,0,0,63.055682
22,68,0,2,1,53,0,1,2,2,1,0,1,1,0.4074074074074074,0,0,64.227618
24,92,0,0,0,85,0,0,2,2,2,0,0,2,0.2790697674418604,0,0,71.531863
19,82,0,1,0,71,2,1,1,0,1,0,0,2,0.2638888888888889,0,0,67.332374
24,91,2,0,1,62,1,3,1,2,0,0,0,1,0.3809523809523809,1,0,70.469695
30,66,2,0,0,61,1,0,0,0,2,0,1,0,0.4838709677419355,0,0,65.955851
23,65,2,2,0,94,2,1,0,2,0,0,0,2,0.2421052631578947,0,0,64.34548
24,63,2,2,1,78,2,0,1,0,0,0,1,2,0.3037974683544304,0,0,64.018909
24,85,2,2,1,95,2,2,2,2,0,0,1,2,0.25,0,0,69.503937
21,96,2,2,1,59,1,2,0,2,0,0,0,2,0.35,0,0,69.402371
24,73,2,0,1,64,2,4,0,2,1,1,0,1,0.3692307692307692,1,0,67.108664
21,78,2,0,0,60,2,3,0,2,0,0,1,1,0.3442622950819672,1,0,66.367009
20,89,1,2,1,85,2,2,2,0,2,0,2,2,0.2325581395348837,0,0,70.638501
21,87,2,2,0,90,0,3,0,2,0,0,1,2,0.2307692307692307,0,0,69.230848
16,76,1,2,0,66,1,1,2,2,1,0,2,2,0.2388059701492537,0,0,64.072613
19,96,2,2,0,82,2,1,0,2,1,0,2,2,0.2289156626506024,0,0,69.409079
15,100,2,1,0,74,2,2,2,2,0,0,1,0,0.2,0,0,67.579602
17,93,0,1,0,95,2,1,1,2,1,0,1,2,0.1770833333333333,0,0,69.749728
25,70,2,2,0,52,2,1,2,2,2,0,2,2,0.4716981132075472,0,0,64.895596
11,75,0,0,1,77,2,1,0,0,1,1,0,1,0.141025641025641,0,0,63.659901
13,70,2,2,0,87,2,1,1,1,1,0,1,2,0.1477272727272727,0,0,62.860817
13,87,0,2,1,96,1,3,1,1,1,1,0,2,0.134020618556701,0,0,68.196608
20,61,0,0,0,68,2,1,0,1,2,0,1,2,0.2898550724637681,0,0,64.093857
15,60,2,2,0,66,0,2,0,2,1,0,1,2,0.2238805970149253,0,0,61.0341
