Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Study_Efficiency,High_Support,Family_Education_Support,Exam_Score
21,80,1,0,1,60,2,1,2,0,2,0,0,1,0.3442622950819672,0,0,67
22,96,2,0,0,70,2,2,2,2,0,0,0,1,0.30985915492957744,1,0,70
20,84,1,1,0,74,1,1,0,2,1,0,2,2,0.26666666666666666,0,0,66
20,62,2,2,0,98,0,1,0,1,0,0,1,2,0.20202020202020202,0,0,64
30,88,2,2,1,62,0,4,1,2,2,0,0,0,0.47619047619047616,0,0,73
30,68,0,0,1,61,0,1,2,2,2,0,2,2,0.4838709677419355,0,1,70
9,87,0,2,0,82,2,0,1,2,0,0,0,2,0.10843373493975904,0,0,65
17,67,1,0,1,62,0,3,2,2,2,0,1,2,0.2698412698412698,1,0,65
19,96,1,2,0,78,0,1,1,1,2,0,1,0,0.24050632911392406,0,0,67
18,90,1,0,0,52,0,2,2,0,0,0,1,2,0.33962264150943394,1,0,67
18,79,0,1,0,51,0,2,2,2,2,0,1,2,0.34615384615384615,0,0,66
22,92,2,2,1,52,1,1,2,2,0,0,2,2,0.41509433962264153,0,0,68
16,70,1,0,1,85,0,0,2,2,1,0,1,2,0.18604651162790697,0,0,64
30,85,2,2,0,83,1,2,0,0,2,0,2,2,0.35714285714285715,0,0,74
24,98,0,2,1,97,2,1,2,2,2,0,0,0,0.24489795918367346,0,0,74
19,85,2,2,1,98,0,2,2,2,0,1,1,1,0.1919191919191919,0,0,68
23,80,1,1,1,57,2,1,1,2,1,0,2,2,0.39655172413793105,0,0,66
21,81,0,2,1,86,2,1,1,2,1,0,0,2,0.2413793103448276,0,0,69
20,100,2,2,1,64,2,0,1,2,1,0,1,1,0.3076923076923077,0,0,69
9,79,2,1,0,90,0,1,0,1,1,0,1,2,0.0989010989010989,0,0,63
19,67,2,1,1,55,2,0,2,0,2,0,1,2,0.3392857142857143,0,0,62
26,88,2,0,1,79,2,1,1,0,2,0,0,1,0.325,0,0,72
12,100,2,2,1,68,2,2,1,2,1,0,0,0,0.17391304347826086,0,0,68
24,71,2,2,1,81,2,0,1,2,2,0,1,2,0.2926829268292683,0,0,66
20,98,0,1,1,95,1,1,1,2,2,0,1,1,0.20833333333333334,0,0,70
34,62,0,1,0,89,1,3,1,2,1,0,0,1,0.37777777777777777,0,0,68
26,69,2,2,1,83,2,4,2,0,1,0,1,1,0.30952380952380953,0,0,68
15,89,2,0,1,74,1,2,2,0,2,0,0,2,0.2,1,0,69
35,63,0,0,1,90,1,0,2,2,2,0,0,2,0.38461538461538464,0,0,71
21,70,1,2,0,61,2,1,1,2,1,0,1,2,0.3387096774193548,0,0,62
21,66,2,2,1,70,2,1,1,0,2,0,1,2,0.29577464788732394,0,0,65
15,95,1,2,1,99,1,0,0,0,1,0,1,2,0.15,0,0,68
22,73,1,2,0,79,2,4,2,1,0,0,2,1,0.275,0,0,65
22,97,2,0,1,59,2,1,1,2,0,0,1,2,0.36666666666666664,0,0,70
14,76,0,2,0,74,1,0,0,2,2,1,0,0,0.18666666666666668,0,0,63
31,77,0,2,0,84,2,2,0,0,2,0,1,2,0.36470588235294116,0,0,73
25,95,2,1,0,57,1,4,1,2,1,0,1,1,0.43103448275862066,0,0,69
22,93,2,2,1,52,2,1,1,2,0,0,0,2,0.41509433962264153,0,0,69
19,67,0,2,1,92,1,2,0,2,1,0,2,1,0.20430107526881722,0,1,68
23,78,2,2,1,66,2,1,2,0,1,0,0,1,0.34328358208955223,0,0,67
9,76,2,2,1,79,2,1,1,2,1,0,1,2,0.1125,0,0,62
18,67,0,2,0,52,0,0,2,2,1,0,2,1,0.33962264150943394,0,1,64
19,64,2,2,1,56,1,2,1,2,2,0,2,0,0.3333333333333333,0,0,63
17,93,2,2,0,87,1,2,0,0,0,0,0,1,0.19318181818181818,0,0,69
15,66,2,2,0,63,2,3,2,2,1,0,1,2,0.234375,0,0,63
16,88,1,0,0,75,1,2,2,2,1,0,2,2,0.21052631578947367,1,0,68
23,69,2,0,1,62,2,1,2,2,1,1,1,0,0.36507936507936506,0,0,64
15,79,2,0,1,66,2,2,1,2,2,0,0,0,0.22388059701492538,1,0,66
17,77,2,2,1,69,1,3,0,2,1,1,1,2,0.24285714285714285,0,0,65
18,70,2,2,0,86,2,1,0,2,2,0,1,2,0.20689655172413793,0,0,65
17,76,2,0,1,95,1,1,1,2,1,0,2,2,0.17708333333333334,0,0,67
16,68,2,0,1,77,2,1,2,0,2,0,2,1,0.20512820512820512,0,0,66
29,96,2,0,0,94,0,2,1,0,0,0,1,2,0.30526315789473685,1,0,74
23,94,1,1,1,75,2,3,1,2,1,0,2,1,0.3026315789473684,0,0,69
23,84,2,0,0,61,2,2,2,0,1,0,0,1,0.3709677419354839,1,0,70
27,85,1,0,0,63,1,1,1,2,0,0,0,2,0.421875,0,0,68
8,94,0,1,0,89,0,0,2,2,1,0,1,2,0.08888888888888889,0,0,66
18,76,2,1,0,95,0,2,0,0,2,0,2,2,0.1875,0,0,69
18,94,2,2,0,71,1,2,0,2,1,0,2,0,0.25,0,0,69
7,89,0,1,1,53,2,3,1,0,1,0,1,1,0.12962962962962962,0,0,64
23,93,0,1,1,69,1,0,2,2,2,1,2,1,0.32857142857142857,0,1,69
15,98,2,0,0,61,2,4,1,2,2,0,1,1,0.24193548387096775,1,0,70
21,98,2,1,0,57,2,2,0,1,1,0,1,2,0.3620689655172414,0,0,68
17,67,2,0,1,54,2,0,1,2,0,0,1,1,0.3090909090909091,0,0,61
2,67,2,2,0,73,1,1,1,2,2,0,0,1,0.02702702702702703,0,0,58
22,71,2,0,1,94,2,1,2,2,1,0,1,2,0.23157894736842105,0,0,68
15,69,2,2,1,89,2,1,1,0,0,0,0,1,0.16666666666666666,0,0,63
12,82,0,1,0,65,1,3,2,2,0,0,1,2,0.18181818181818182,0,0,64
17,82,0,2,0,51,2,1,1,2,2,0,2,1,0.3269230769230769,0,1,66
11,95,2,2,0,81,0,2,1,1,2,0,1,2,0.13414634146341464,0,0,67
10,95,0,1,1,74,0,2,1,2,0,0,1,0,0.13333333333333333,0,0,66
21,99,0,1,1,67,2,1,2,2,0,0,0,2,0.3088235294117647,0,0,71
25,85,2,2,1,76,2,2,0,2,2,0,0,2,0.3246753246753247,0,0,71
18,74,0,2,0,75,0,1,0,0,2,0,2,1,0.23684210526315788,0,1,68
17,84,1,0,1,89,2,2,0,2,2,0,1,1,0.18888888888888888,1,0,68
14,74,0,2,0,63,1,2,1,0,2,0,0,0,0.21875,0,0,63
20,74,0,2,1,85,2,2,1,2,2,0,1,2,0.23255813953488372,0,0,67
17,85,2,1,0,69,2,1,2,2,1,1,2,2,0.24285714285714285,0,0,65
16,70,1,2,1,79,0,0,0,0,0,0,0,2,0.2,0,0,64
14,90,0,0,1,86,2,4,2,2,0,0,1,2,0.16091954022988506,1,0,99
29,91,2,2,0,80,1,0,1,0,0,0,1,2,0.35802469135802467,0,0,70
12,89,2,0,0,91,2,1,1,0,1,0,1,2,0.13043478260869565,0,0,66
20,92,2,1,0,53,2,2,2,0,2,0,0,0,0.37037037037037035,0,0,68
18,91,1,2,1,76,2,1,2,2,1,0,1,2,0.23376623376623376,0,0,68
17,85,0,0,1,69,2,4,1,0,1,0,1,2,0.24285714285714285,1,0,70
19,85,0,0,0,78,1,2,1,0,0,0,0,2,0.24050632911392406,1,0,69
24,90,2,2,0,58,2,2,1,2,1,0,2,2,0.4067796610169492,0,0,70
17,80,0,1,1,59,2,0,0,0,0,0,0,2,0.2833333333333333,0,0,66
27,89,2,2,0,62,2,0,1,2,1,0,1,2,0.42857142857142855,0,0,69
13,68,2,2,1,95,2,2,1,1,2,0,1,1,0.13541666666666666,0,0,63
23,97,0,1,1,94,0,2,1,2,2,0,1,1,0.24210526315789474,0,0,73
20,77,0,0,0,55,2,1,0,1,1,0,0,2,0.35714285714285715,0,0,67
18,67,0,0,1,68,2,0,2,2,2,0,1,2,0.2608695652173913,0,0,66
16,70,0,0,0,95,0,1,2,2,1,0,1,2,0.16666666666666666,0,0,66
27,78,0,2,0,61,2,1,1,2,0,0,1,1,0.43548387096774194,0,0,66
8,84,0,0,0,80,2,1,0,0,2,0,1,1,0.09876543209876543,0,0,67
9,81,0,2,1,73,2,1,2,2,0,0,2,2,0.12162162162162163,0,1,65
32,83,2,2,1,92,1,1,0,2,1,0,1,2,0.34408602150537637,0,0,72
11,61,1,2,1,90,0,0,2,0,1,0,1,2,0.12087912087912088,0,0,61
24,89,2,1,1,94,1,2,2,2,1,0,1,0,0.25263157894736843,0,0,68
26,63,2,0,0,63,1,1,0,0,1,0,2,2,0.40625,0,0,67
19,64,1,2,1,81,0,0,2,0,1,1,1,2,0.23170731707317074,0,0,62
21,95,1,0,1,69,2,0,1,0,0,0,2,2,0.3,0,0,69
20,73,2,2,0,99,1,1,2,2,2,0,1,2,0.2,0,0,66
14,99,2,2,0,89,0,0,2,2,2,0,2,0,0.15555555555555556,0,0,68
30,76,2,2,1,86,2,1,2,0,1,1,2,0,0.3448275862068966,0,0,69
8,73,1,2,1,65,0,1,1,2,1,0,0,1,0.12121212121212122,0,0,61
20,88,2,2,0,56,2,1,1,2,1,0,1,2,0.3508771929824561,0,0,67
10,77,1,0,1,64,0,1,1,2,0,1,0,2,0.15384615384615385,0,0,62
31,96,0,0,1,65,0,0,1,2,2,0,1,0,0.4696969696969697,0,0,74
21,67,2,2,1,95,0,1,2,2,2,0,1,2,0.21875,0,0,67
26,93,0,1,0,94,2,6,0,2,0,0,1,2,0.2736842105263158,0,0,74
21,83,2,2,0,95,0,4,0,0,1,0,1,0,0.21875,0,0,70
21,87,1,0,1,78,0,1,1,2,2,0,1,2,0.26582278481012656,0,0,69
26,91,0,2,1,79,2,1,1,2,1,0,1,2,0.325,0,0,72
24,84,0,1,0,65,1,3,2,0,2,0,1,2,0.36363636363636365,0,0,69
17,96,2,1,0,97,1,0,2,2,0,0,1,2,0.17346938775510204,0,0,67
26,100,0,2,1,79,0,1,2,0,2,0,0,1,0.325,0,0,75
27,62,1,1,1,79,2,0,1,2,0,0,0,1,0.3375,0,0,62
20,70,1,2,1,69,0,2,2,0,1,0,2,2,0.2857142857142857,0,0,66
24,96,1,0,0,93,2,2,1,2,1,0,1,1,0.2553191489361702,1,0,94
14,80,2,2,1,88,2,1,2,2,1,0,1,2,0.15730337078651685,0,0,66
15,98,2,2,1,72,2,1,1,0,1,0,0,2,0.2054794520547945,0,0,69
18,76,0,0,0,79,2,1,2,2,2,0,2,0,0.225,0,1,67
22,84,2,2,1,92,1,0,2,2,1,0,1,2,0.23655913978494625,0,0,69
23,80,2,0,1,74,2,4,2,2,0,0,1,1,0.30666666666666664,1,0,69
17,64,1,2,0,68,2,5,2,2,1,0,1,2,0.2463768115942029,0,0,63
24,94,1,2,1,75,1,1,1,0,0,0,1,2,0.3157894736842105,0,0,69
16,83,0,0,1,56,2,3,2,2,0,0,1,2,0.2807017543859649,1,0,68
21,90,1,2,1,95,0,2,0,0,1,0,0,2,0.21875,0,0,72
27,60,0,0,0,53,1,3,1,1,2,0,1,1,0.5,1,0,65
22,86,1,2,1,67,2,0,0,2,2,0,0,2,0.3235294117647059,0,0,68
24,88,2,0,1,74,2,0,1,0,1,0,2,2,0.32,0,0,71
21,66,2,2,1,63,2,0,0,2,1,0,1,2,0.328125,0,0,64
10,98,2,1,1,66,1,1,1,0,0,0,0,2,0.14925373134328357,0,0,66
24,77,2,2,0,87,0,2,1,2,2,1,2,1,0.2727272727272727,0,0,68
18,78,0,0,1,61,1,1,1,2,2,0,1,2,0.2903225806451613,0,0,67
27,84,0,0,0,68,1,3,1,0,2,1,2,2,0.391304347826087,1,1,72
31,83,1,0,1,70,2,3,1,2,0,0,0,2,0.43661971830985913,1,0,71
17,67,0,2,0,82,2,0,2,2,2,0,1,2,0.20481927710843373,0,0,65
32,83,2,2,1,74,2,3,1,2,1,0,0,1,0.4266666666666667,0,0,71
24,77,0,0,1,99,2,1,1,2,2,0,1,2,0.24,0,0,70
19,86,0,2,0,78,2,2,2,2,0,0,0,2,0.24050632911392406,0,0,69
25,81,1,2,1,59,1,3,1,2,2,0,0,2,0.4166666666666667,0,0,68
21,79,2,0,1,87,2,1,1,0,1,0,2,1,0.23863636363636365,0,0,69
16,95,2,1,0,83,1,2,1,0,1,0,1,2,0.19047619047619047,0,0,68
18,61,2,2,1,56,2,3,1,2,1,0,1,1,0.3157894736842105,0,0,62
17,75,0,1,1,69,2,1,0,2,2,0,1,2,0.24285714285714285,0,0,66
17,77,1,0,1,53,2,2,0,2,1,0,0,2,0.3148148148148148,1,0,86
15,98,1,2,1,71,1,1,2,2,2,0,1,2,0.20833333333333334,0,0,68
24,68,2,2,1,91,0,1,0,2,0,0,0,2,0.2608695652173913,0,0,68
20,90,1,2,0,85,0,3,1,0,1,0,0,2,0.23255813953488372,0,0,69
26,60,1,0,1,54,1,1,1,2,2,0,2,1,0.4727272727272727,0,0,63
27,96,2,2,1,71,2,2,2,2,1,0,0,2,0.375,0,0,73
31,68,2,2,0,59,2,3,0,0,1,0,2,2,0.5166666666666667,0,0,69
37,69,2,0,1,87,2,1,1,2,0,0,0,0,0.42045454545454547,0,0,68
18,69,2,0,1,85,2,2,0,2,2,0,0,1,0.20930232558139536,1,0,66
17,100,2,0,1,53,1,1,2,0,2,0,1,2,0.3148148148148148,0,0,70
16,86,0,2,1,94,0,0,2,2,0,0,1,2,0.16842105263157894,0,0,68
18,76,0,0,0,83,2,1,0,2,1,0,1,2,0.21428571428571427,0,0,68
9,89,2,1,0,68,0,1,0,0,0,0,1,2,0.13043478260869565,0,0,65
10,64,2,0,0,64,0,0,2,2,2,1,1,1,0.15384615384615385,0,0,60
12,82,0,2,1,96,0,0,1,1,2,1,0,2,0.12371134020618557,0,0,66
26,64,2,2,0,64,2,2,0,2,0,0,1,2,0.4,0,0,64
22,69,0,2,0,86,1,0,2,2,1,0,1,2,0.25287356321839083,0,0,65
21,96,2,0,1,78,1,2,0,2,2,0,1,2,0.26582278481012656,1,0,72
26,80,0,2,1,86,2,0,1,2,2,0,0,1,0.2988505747126437,0,0,69
24,62,1,0,1,91,2,2,2,2,1,0,1,1,0.2608695652173913,1,0,65
14,74,2,2,0,76,0,1,1,0,1,0,1,0,0.18181818181818182,0,0,63
24,60,2,0,1,83,0,2,2,1,2,1,1,2,0.2857142857142857,1,0,66
23,72,1,2,1,84,0,0,2,2,2,0,1,2,0.27058823529411763,0,0,66
23,98,2,2,1,71,2,0,0,0,2,0,1,1,0.3194444444444444,0,0,72
24,67,0,1,1,90,2,0,1,2,1,0,0,0,0.26373626373626374,0,0,64
20,68,0,2,1,85,2,1,2,2,1,0,0,0,0.23255813953488372,0,0,65
18,82,2,2,1,67,0,1,2,0,1,0,0,2,0.2647058823529412,0,0,67
17,78,2,0,1,70,2,2,1,0,2,0,1,2,0.23943661971830985,1,0,66
22,72,2,1,1,65,0,0,2,2,1,0,1,1,0.3333333333333333,0,0,64
10,77,1,0,1,93,2,3,1,2,2,0,0,2,0.10638297872340426,1,0,66
33,66,2,2,0,77,2,2,2,1,1,0,1,2,0.4230769230769231,0,0,68
27,99,0,2,1,57,2,3,1,2,1,0,0,1,0.46551724137931033,0,0,73
26,98,2,2,1,81,1,1,1,2,2,0,2,2,0.3170731707317073,0,0,73
27,82,2,0,1,62,1,1,1,0,1,0,1,1,0.42857142857142855,0,0,69
21,81,0,2,1,94,2,3,2,2,1,0,2,1,0.22105263157894736,0,1,70
12,65,0,0,1,66,2,0,2,0,1,0,1,2,0.1791044776119403,0,0,63
34,97,2,2,0,60,2,2,2,2,1,0,1,2,0.5573770491803278,0,0,74
21,77,2,1,1,96,0,2,1,0,1,0,1,2,0.21649484536082475,0,0,68
23,85,0,2,1,51,1,0,0,1,0,0,0,2,0.4423076923076923,0,0,68
21,69,0,1,1,63,2,0,2,2,2,0,1,1,0.328125,0,0,64
20,61,1,0,1,78,2,0,1,2,2,0,1,2,0.25316455696202533,0,0,63
16,61,1,2,1,51,1,1,1,2,1,0,1,2,0.3076923076923077,0,0,59
23,63,1,2,1,84,0,0,0,2,1,0,1,2,0.27058823529411763,0,0,64
17,99,2,0,0,59,2,0,2,2,1,0,1,1,0.2833333333333333,0,0,68
18,66,1,2,1,93,2,1,1,2,1,1,0,2,0.19148936170212766,0,0,63
15,89,2,2,1,55,0,1,1,2,2,0,1,2,0.26785714285714285,0,0,66
21,82,2,2,1,60,0,3,0,0,2,0,1,2,0.3442622950819672,0,0,70
21,95,1,2,1,70,2,3,0,2,2,0,1,2,0.29577464788732394,0,0,71
20,78,2,2,0,73,1,1,1,2,0,0,0,2,0.2702702702702703,0,0,65
20,97,2,2,1,56,1,1,1,2,1,0,1,2,0.3508771929824561,0,0,68
21,79,2,2,1,99,2,2,1,2,2,0,2,2,0.21,0,0,69
29,69,2,0,0,96,1,1,0,2,2,0,1,2,0.29896907216494845,0,0,70
23,76,2,0,1,85,1,2,1,2,2,1,1,0,0.26744186046511625,1,0,66
18,64,2,2,1,83,0,2,1,2,2,0,0,2,0.21428571428571427,0,0,65
12,67,0,2,1,57,1,0,1,2,2,0,0,1,0.20689655172413793,0,0,61
14,76,0,1,0,77,1,2,0,2,2,0,0,2,0.1794871794871795,0,0,65
14,88,0,0,1,77,2,2,2,2,2,0,0,0,0.1794871794871795,1,0,69
25,87,0,2,0,86,2,4,2,1,0,0,0,2,0.28735632183908044,0,0,72
25,70,1,2,1,94,2,1,2,2,1,0,1,1,0.2631578947368421,0,0,67
18,80,2,1,1,65,2,2,1,0,0,0,0,2,0.2727272727272727,0,0,65
26,73,2,2,0,96,0,0,2,0,1,0,1,2,0.26804123711340205,0,0,68
25,65,1,2,0,64,2,1,2,2,0,0,0,2,0.38461538461538464,0,0,64
22,83,1,2,1,70,0,2,1,2,2,0,0,0,0.30985915492957744,0,0,67
12,64,2,2,0,51,1,2,1,2,1,0,0,2,0.23076923076923078,0,0,59
20,66,0,1,0,72,1,1,2,0,2,0,0,2,0.273972602739726,0,0,64
28,63,2,2,0,88,2,2,1,0,2,0,1,2,0.3146067415730337,0,0,67
22,60,1,2,0,99,2,1,1,0,1,0,0,1,0.22,0,0,63
10,91,0,0,1,51,2,0,1,2,2,0,2,1,0.19230769230769232,0,1,67
18,70,0,1,0,79,2,1,2,0,2,0,0,2,0.225,0,0,65
30,91,2,2,1,78,0,3,2,2,2,0,2,2,0.379746835443038,0,0,75
30,87,0,0,1,66,1,1,2,2,1,0,1,2,0.44776119402985076,0,0,73
20,66,2,0,1,91,1,0,2,0,0,0,1,0,0.21739130434782608,0,0,65
20,67,0,2,0,96,0,1,0,0,2,0,1,2,0.20618556701030927,0,0,68
22,79,1,2,0,75,1,1,1,0,1,0,1,2,0.2894736842105263,0,0,65
19,77,0,2,1,77,0,1,1,0,1,0,0,2,0.24358974358974358,0,0,68
8,67,2,2,1,92,2,0,0,0,2,0,0,2,0.08602150537634409,0,0,63
19,65,0,1,0,69,2,4,1,0,1,0,0,0,0.2714285714285714,0,0,64
14,87,2,1,1,74,2,0,2,0,1,1,0,1,0.18666666666666668,0,0,64
11,61,0,1,1,55,2,5,0,1,1,0,1,0,0.19642857142857142,0,0,60
26,62,0,1,1,72,1,1,2,2,1,0,0,1,0.3561643835616438,0,0,64
23,91,0,2,0,53,1,3,2,0,0,0,1,2,0.42592592592592593,0,0,70
12,68,0,2,1,68,1,2,2,2,2,0,0,2,0.17391304347826086,0,0,64
17,81,0,1,1,68,0,1,1,1,2,0,0,2,0.2463768115942029,0,0,66
13,79,1,1,1,58,0,2,2,2,2,0,0,1,0.22033898305084745,0,0,63
23,62,2,2,0,91,0,3,0,1,1,0,1,1,0.25,0,0,64
23,78,2,0,0,89,2,1,2,1,1,0,1,0,0.25555555555555554,0,0,67
30,67,2,0,0,52,2,1,1,2,1,0,1,2,0.5660377358490566,0,0,66
23,77,2,2,1,79,2,0,1,0,1,0,1,1,0.2875,0,0,66
12,80,2,2,1,59,0,1,1,0,2,0,1,2,0.2,0,0,64
20,90,0,2,1,56,2,0,1,0,2,0,1,1,0.3508771929824561,0,0,68
29,86,2,2,1,61,2,0,2,2,0,0,1,0,0.46774193548387094,0,0,68
18,76,2,0,0,56,2,1,1,1,0,0,0,1,0.3157894736842105,0,0,63
16,93,0,2,1,52,1,2,2,0,1,0,1,2,0.3018867924528302,0,0,69
9,95,2,2,1,97,2,1,1,1,1,0,0,2,0.09183673469387756,0,0,67
18,86,0,1,1,69,1,2,2,0,2,0,1,2,0.2571428571428571,0,0,68
16,60,1,2,1,66,1,1,0,0,1,1,1,1,0.23880597014925373,0,0,59
21,90,2,1,0,55,2,2,2,2,1,0,0,2,0.375,0,0,68
20,65,0,2,0,58,2,3,1,2,1,0,1,2,0.3389830508474576,0,0,63
21,85,2,2,0,51,1,2,1,2,1,0,0,2,0.40384615384615385,0,0,66
26,81,2,0,1,87,2,2,0,0,1,0,2,2,0.29545454545454547,1,0,73
24,92,2,2,1,86,0,3,2,0,1,0,1,2,0.27586206896551724,0,0,73
28,94,2,0,1,80,2,3,1,0,2,0,2,0,0.345679012345679,1,0,75
23,80,0,2,0,79,2,1,2,0,0,0,2,2,0.2875,0,1,69
15,89,2,2,1,71,2,1,2,0,2,0,1,2,0.20833333333333334,0,0,68
24,74,2,2,1,65,1,3,2,0,1,0,0,2,0.36363636363636365,0,0,68
16,78,2,2,1,78,2,5,0,2,2,0,1,2,0.20253164556962025,0,0,68
20,86,1,0,0,96,2,1,0,1,1,1,1,0,0.20618556701030927,0,0,66
19,76,0,1,1,78,1,1,1,2,0,0,2,2,0.24050632911392406,0,1,65
23,98,2,0,1,76,1,3,1,0,2,0,1,2,0.2987012987012987,1,0,74
15,95,0,2,1,58,1,2,1,0,1,0,1,2,0.2542372881355932,0,0,69
13,82,2,0,0,60,2,1,1,1,2,0,0,0,0.21311475409836064,0,0,64
14,68,0,1,1,87,0,2,2,2,2,0,1,0,0.1590909090909091,0,0,64
19,61,2,0,1,62,0,1,0,2,1,0,2,1,0.30158730158730157,0,0,64
32,98,1,0,0,89,2,2,0,1,2,0,0,2,0.35555555555555557,1,0,76
22,89,0,2,0,76,2,2,1,2,1,0,1,2,0.2857142857142857,0,0,70
34,61,2,1,0,63,1,2,2,2,1,0,1,1,0.53125,0,0,65
17,76,2,0,1,70,1,2,0,2,1,0,2,1,0.23943661971830985,1,0,67
18,62,2,0,1,89,2,0,0,0,2,0,2,2,0.2,0,0,66
20,98,2,0,1,90,2,2,2,2,2,0,1,2,0.21978021978021978,1,0,73
17,81,2,0,0,80,0,1,1,2,0,0,2,2,0.20987654320987653,0,0,67
29,92,0,2,1,91,1,1,0,0,1,0,1,2,0.31521739130434784,0,0,75
7,63,0,0,1,90,2,0,1,2,2,1,1,1,0.07692307692307693,0,0,86
28,73,1,1,1,93,0,2,1,0,1,0,0,2,0.2978723404255319,0,0,68
26,64,1,0,0,62,1,1,1,2,2,0,1,1,0.4126984126984127,0,0,64
20,79,0,2,1,83,0,2,2,2,2,0,1,1,0.23809523809523808,0,0,69
23,90,0,2,1,66,1,2,0,0,1,0,1,2,0.34328358208955223,0,0,71
22,75,2,2,0,56,1,3,2,2,2,0,1,0,0.38596491228070173,0,0,65
22,97,2,2,0,79,0,2,2,0,2,0,1,0,0.275,0,0,71
12,64,0,1,1,74,0,0,2,2,2,0,1,1,0.16,0,0,61
13,69,2,1,0,70,2,1,0,0,1,0,1,1,0.18309859154929578,0,0,61
28,66,2,0,0,67,2,1,0,2,2,0,2,1,0.4117647058823529,0,0,68
20,76,1,2,1,95,2,4,1,0,2,0,1,2,0.20833333333333334,0,0,68
5,97,2,1,1,87,2,2,2,2,1,1,1,0,0.056818181818181816,0,0,64
19,67,1,2,1,93,0,0,2,2,2,0,2,2,0.20212765957446807,0,0,66
19,72,0,2,1,52,1,1,1,2,2,0,1,2,0.3584905660377358,0,0,64
30,96,2,1,1,74,0,0,1,1,0,0,1,1,0.4,0,0,69
26,90,0,0,1,91,2,1,0,0,1,1,1,2,0.2826086956521739,0,0,74
20,93,1,1,1,69,2,2,1,2,1,0,1,1,0.2857142857142857,0,0,67
22,80,1,2,0,67,1,2,1,1,2,0,2,1,0.3235294117647059,0,0,65
18,96,2,0,0,67,2,1,0,2,2,0,1,2,0.2647058823529412,0,0,71
19,88,2,0,0,94,0,1,2,2,1,0,1,1,0.2,0,0,70
24,85,0,1,1,89,2,1,1,2,2,0,2,1,0.26666666666666666,0,1,70
12,82,0,2,1,77,0,0,2,2,1,0,0,0,0.15384615384615385,0,0,66
24,89,2,1,1,53,2,1,1,0,1,0,1,2,0.4444444444444444,0,0,68
14,80,0,1,1,61,2,0,2,0,1,0,0,1,0.22580645161290322,0,0,65
30,69,2,2,1,66,2,0,2,1,2,0,2,2,0.44776119402985076,0,0,68
14,83,2,0,1,88,1,0,0,2,0,1,1,1,0.15730337078651685,0,0,65
27,68,1,0,0,56,2,0,1,0,1,0,1,2,0.47368421052631576,0,0,64
20,95,1,2,0,89,2,3,1,2,0,1,1,2,0.2222222222222222,0,0,68
29,90,2,0,0,76,2,0,1,2,1,0,2,1,0.37662337662337664,0,0,71
7,69,1,2,0,82,1,1,2,0,2,0,2,2,0.08433734939759036,0,0,61
24,82,1,2,0,56,2,1,2,2,2,0,2,1,0.42105263157894735,0,0,67
22,86,2,2,1,57,0,2,2,2,2,0,0,1,0.3793103448275862,0,0,69
16,91,0,2,1,72,0,0,0,0,0,0,2,2,0.2191780821917808,0,1,70
16,66,2,1,0,63,1,2,2,0,1,0,0,1,0.25,0,0,61
23,74,2,2,1,76,2,1,1,2,2,0,0,2,0.2987012987012987,0,0,66
13,98,0,2,1,89,0,1,0,2,0,0,1,2,0.14444444444444443,0,0,70
24,92,0,1,0,57,2,3,2,2,2,0,0,2,0.41379310344827586,0,0,71
26,63,0,0,0,81,2,0,1,2,0,0,1,1,0.3170731707317073,0,0,65
8,82,0,1,0,59,2,1,2,2,1,0,0,2,0.13333333333333333,0,0,62
18,98,0,0,1,80,1,3,1,2,1,0,0,2,0.2222222222222222,1,0,72
27,66,2,2,1,95,2,1,2,2,2,0,0,1,0.28125,0,0,68
16,86,0,2,1,78,1,1,1,2,2,0,2,1,0.20253164556962025,0,1,68
23,80,1,2,0,72,1,0,1,0,0,0,1,2,0.3150684931506849,0,0,65
28,68,1,0,1,99,2,1,0,2,1,0,1,2,0.28,0,0,69
18,90,2,0,1,69,2,1,0,0,2,0,0,1,0.2571428571428571,0,0,71
27,60,2,0,0,68,0,1,2,2,0,1,1,0,0.391304347826087,0,0,63
10,93,1,2,1,90,2,0,1,2,2,0,1,2,0.10989010989010989,0,0,66
14,92,0,2,1,61,0,0,1,2,1,0,0,1,0.22580645161290322,0,0,67
25,99,0,2,1,88,2,3,1,2,2,0,0,1,0.2808988764044944,0,0,75
13,94,0,0,1,70,2,1,2,2,0,0,1,1,0.18309859154929578,0,0,68
21,91,0,2,0,100,2,0,0,2,1,0,2,2,0.2079207920792079,0,1,72
9,82,0,1,1,86,2,2,1,0,0,0,0,0,0.10344827586206896,0,0,64
16,64,0,1,0,88,2,1,2,0,2,0,1,2,0.1797752808988764,0,0,64
16,94,2,0,0,79,0,2,0,2,2,0,1,1,0.2,1,0,71
13,98,0,1,1,56,2,1,0,1,0,0,0,1,0.22807017543859648,0,0,67
21,92,0,2,1,85,1,1,0,2,0,0,1,0,0.2441860465116279,0,0,69
14,85,2,2,1,54,1,1,0,2,0,0,2,1,0.2545454545454545,0,0,65
18,93,2,0,1,96,2,2,2,1,2,0,1,1,0.18556701030927836,1,0,71
